pond_id,cycle_id,measured_date,morning_temperature,evening_temperature,morning_do,evening_do,morning_salinity,evening_salinity,morning_pH,evening_pH,transparency,turbidity,ammonia,nitrate,nitrite,alkalinity,hardness,calcium,magnesium,carbonate,bicarbonate,tom,total_plankton_
34709,18877,2022-11-25,28.3,30.1,4.566666667,4.583333333,,,7.6,7.8,35.0,,,,,,,,,,,,
16053,15017,2022-05-08,,30.0,,5.9,,24.0,,,25.0,,,,,,,,,,,,
20901,16880,2022-10-17,27.0,,5.48,,25.0,,7.6,,40.0,,0.025,,3.0,115.0,,,,,115.0,103.0,505000.0
31878,21019,2022-05-09,29.0,31.0,,,28.0,28.0,9.0,9.1,55.0,,,,,,,,,,,,
24758,16341,2022-02-03,26.0,26.0,7.1,6.4,16.0,15.0,8.0,8.3,,,,,,,,,,,,,
31469,17696,2022-11-17,,,,,29.0,,8.4,,,,,,,,,,,,,,
32216,19529,2022-05-12,29.283,31.103,6.547,7.502,8.691,8.347,7.971,,,,,,,,,,,,,,
39889,18614,2023-05-29,28.704,28.963,3.106,3.484,31.429,33.223,7.632,,,,,,,,,,,,,,
35760,14095,2022-10-15,,,,,,,,,70.0,,,,,70.0,,,,,,,
21960,15066,2021-06-10,28.9,29.8,5.43,5.19,31.0,,7.64,8.08,40.0,,,,,,,,,,,92.27,530000.0
7384,17456,2022-12-19,28.4,31.4,3.86,6.13,25.0,25.0,7.68,8.26,29.0,,,,,,,,,,,,
34729,20975,2023-05-11,25.4,26.8,4.3,7.2,,19.2,7.5,8.3,55.0,,,,,,,,,,,,
34429,15289,2022-10-28,28.575,32.413,3.233,6.572,10.712,8.203,7.825,,,,,,0.02,207.0,1980.0,238.0,467.0,1568.0,192.0,95.08,60000.0
32294,19294,2022-10-11,30.51,33.104,3.198,15.911,1.209,1.178,8.157,9.088,,,,,,,,,,,,,
25401,15767,2022-05-07,28.3,29.8,6.2,7.6,27.0,27.0,7.55,7.44,80.0,,,,,,,,,,,,
38263,19372,2023-05-10,,28.2,,5.92,27.0,,7.8,7.9,37.5,,,,,,,,,,,,
20923,20668,2022-09-17,27.7,,5.55,,26.0,,7.51,,40.0,,,,,,,,,,,,
25398,16155,2022-05-10,28.4,29.9,6.6,7.4,16.0,14.0,7.61,8.37,80.0,,,,,,,,,,,,
24193,14096,2022-10-16,27.0,,,,13.0,,7.77,,20.0,,,,,,,,,,,,
27104,20953,2021-12-18,,,,,,,8.0,,30.0,,,,,,,,,,,,
32319,22268,2022-08-02,,,,,11.0,,7.8,,30.0,,,,,,,,,,,,
32335,18919,2022-05-09,30.301,33.4,3.12,,10.74,6.13,8.06,,,,,,,,,,,,,,
34687,15065,2023-02-09,29.5,30.0,5.1,4.2,,,,,30.0,,,,,,,,,,,,
31444,19214,2022-05-23,28.0,29.0,,,32.0,32.0,8.4,8.5,70.0,,,,0.016,123.0,5700.0,360.0,1298.0,21.0,102.0,81.0,610000.0
34696,15487,2022-11-18,27.866666667,30.366666667,4.033333333,4.033333333,,,,,20.0,,,,,,,,,,,,
38368,12869,2023-03-12,27.461,29.317,6.463,6.978,14.136,14.235,8.13,8.324,50.0,,,,,,,,,,,,
38368,12869,2023-04-04,26.693,29.916,6.941,7.814,12.641,12.701,7.653,8.463,30.0,,,,,,,,,,,,
37708,20246,2023-03-07,28.0,29.0,6.9,6.3,11.0,10.0,7.8,7.9,27.5,,,,,,,,,,,,
34718,19048,2022-11-22,27.8,29.6,4.133333333,5.3,,,7.7,8.0,50.0,,,,,,,,,,,,
19196,9097,2021-11-02,,29.6,,5.185,29.0,28.0,8.0,,32.5,,,,,,,,,,,,
33163,14587,2022-06-14,28.7,28.9,7.08,8.7,14.8,13.8,7.6,,,,,,,,,,,,,,
7387,18827,2023-06-23,25.6,27.6,4.63,4.37,25.0,25.0,8.4,,55.0,,,,,,,,,,,,
6,15756,2023-02-28,28.352,29.979,4.097,5.865,17.535,16.876,8.238,8.541,45.0,,,,,,,,,,,,
34575,18751,2022-02-03,,,,,17.0,,8.0,,40.0,,,,,145.0,,,,,,,
31329,16064,2022-04-05,27.0,29.8,5.39,4.91,17.4,16.7,8.55,,,,,,,,,,,,,,
36814,19686,2022-12-01,28.2,30.1,4.21,4.23,32.0,,7.3,,42.5,,,,,,,,,,,,
36814,19686,2023-01-22,28.6,30.1,3.45,3.22,27.2,,7.1,,42.5,,,,,,,,,,,,
37801,15983,2023-06-30,27.843,,4.84,,17.84,,8.34,,,,,,,,,,,,,,
31335,17857,2022-03-29,,,5.7,5.32,15.1,15.3,9.35,,,,,,,,,,,,,,
36095,20944,2022-10-20,28.0,,,,37.0,,7.8,,40.0,,,,,,,,,,,,
33362,20550,2022-09-01,,,,,6.0,,7.9,,,,,,,140.0,,,,,,,
19189,18468,2021-02-20,28.72,30.83,6.04,6.8,16.29,25.0,8.1,,57.5,,,,,,,,,,,,
36826,20151,2022-11-30,27.5,29.3,4.94,4.88,35.0,,7.49,,65.0,,,,,,,,,,,,
36099,17743,2022-10-19,27.0,,,,38.0,,7.8,,30.0,,,,,,,,,,,,
18350,19315,2021-11-20,27.0,29.0,5.16,4.93,,25.0,7.7,8.05,,,,,,,,,,,,,
27104,20953,2022-01-24,,,,,,,8.1,,35.0,,,,,,,,,,,,
7368,19050,2023-05-27,,,,,27.0,27.0,8.1,8.4,37.0,,,,,,,,,,,,
34705,17738,2022-12-25,29.9,30.0,5.8,5.683333333,,,,,30.0,,,,,,,,,,,,
23701,19253,2021-09-27,28.45,32.56,5.23,5.65,13.25,12.56,7.89,7.96,,,,,,,,,,,,,
23701,19253,2021-11-18,28.996,33.326,5.255,4.194,23.798,21.866,6.927,,,,,,,,,,,,,,
20913,12357,2022-08-22,,,,,25.0,,7.62,,30.0,,,,,,,,,,,,
32370,19318,2022-08-05,,26.0,,,,16.0,,,20.0,,,,,110.0,,,,,,,
30609,19068,2022-11-21,29.3,30.3,6.6,,,15.0,8.02,,45.0,,,,,,,,,,,,
35567,10703,2022-12-03,26.9,29.2,6.8,7.2,15.0,15.0,8.3,8.5,27.5,,,,,,,,,,,,
7385,15305,2023-06-12,,,,,,25.0,,8.3,40.0,,,,,,,,,,,,1251500.0
21974,18403,2021-06-16,28.7,28.9,5.03,5.34,28.0,,7.57,8.03,32.5,,,,,,,,,,,,
18393,18989,2021-12-17,27.0,29.0,5.75,4.59,,23.0,7.74,8.08,,,,,,,,,,,,,
36099,17743,2022-11-17,28.0,,,,35.0,,7.7,,52.5,,,,,,,,,,,,
32249,22307,2022-07-12,28.091,30.982,5.358,9.997,16.23,15.388,7.778,,,,0.0,,,172.0,3400.0,800.0,2600.0,0.0,172.0,67.0,
18212,16294,2022-10-21,25.1,26.2,14.5,10.0,14.0,13.0,8.0,,47.5,,,,,,,,,,,,
32338,19555,2022-08-11,27.5,30.104,5.26,5.65,26.52,26.85,7.24,,,,,,,,,,,,,,
31462,16272,2022-12-05,29.0,32.0,,,25.0,,8.1,8.8,42.5,,,,,,,,,,,,
13251,19615,2023-01-29,27.274,27.807,6.942,7.886,10.0,12.0,7.85,,27.5,,,,,,,,,,,,
38261,17439,2023-04-04,,,,,28.0,,7.8,8.0,57.5,,,,,,,,,,,,
36139,19484,2023-02-22,29.2,,5.24,,16.5,,9.26,,,,,,,,,,,,,,
19173,19302,2022-08-12,26.0,28.0,,,11.0,11.0,8.2,,60.0,,,,,,,,,,,,
34187,11081,2022-09-07,30.327,31.578,5.457,4.315,12.763,12.277,7.914,,,,,,,,,,,,,,
38724,15832,2023-04-10,,,,,,,7.9,,,,,,,,,,,,,,
19194,17717,2021-09-12,27.0,29.9,5.59,6.5,,,,,115.0,,,,,,,,,,,,
20918,20763,2022-07-21,28.3,,4.92,,21.0,,8.6,,55.0,,,,,,,,,,,,
35456,23531,2022-09-16,26.984,,3.906,,25.9,,2.171,,,,,,,,,,,,,,
21964,18029,2021-07-02,27.6,,5.71,,30.0,,7.8,8.52,30.0,,,,,,,,,,,,
20920,21598,2022-10-11,27.2,,5.34,,21.0,,7.31,,40.0,,,,,,,,,,,,
20902,15484,2022-08-12,,,,,20.0,,7.74,,45.0,,0.074,,,,,,,,,,
35778,19669,2022-11-28,,,,,5.0,,7.8,,35.0,,,,,,,,,,,,
34710,21350,2022-10-08,27.7,29.0,4.3,4.183333333,,,7.7,7.5,30.0,,,,,,,,,,,,
32398,9098,2022-09-04,27.273,30.821,5.01,5.187,21.776,20.23,7.208,7.803,,,,,,,,,,,,,
30343,12865,2023-04-16,30.0,33.0,,,,,,,,,,,,,,,,,,,
33163,14587,2022-06-25,26.5,28.0,4.5,5.59,15.6,15.2,7.79,,,,,,,,,,,,,,
38791,18828,2023-03-09,29.933,33.718,4.022,4.451,11.888,11.409,8.543,,,,,,,,,,,,,,
34693,21026,2023-03-07,29.8,31.2,4.25,7.9,,,,,85.0,,,,,,,,,,,,
38366,19682,2023-03-19,27.41,,6.53,,10.646,,7.565,,45.0,,,,,,,,,,,,
32206,18635,2022-10-06,26.73,28.7,3.35,3.96,39.82,40.1,8.65,,,,,,,,,,,,,,
12277,16711,2022-04-14,28.733,31.604,2.768,4.039,21.386,19.476,8.19,,80.0,,,,,,,,,,,,
32638,17631,2023-01-08,27.0,30.0,,,25.0,,7.5,,30.0,,,,,,,,,,,,
35778,19669,2022-10-08,,,,,5.0,,7.8,,30.0,,,,,,,,,,,,
20912,16365,2022-10-07,26.8,,5.8,,25.0,,7.61,,50.0,,0.026,,,,,,,,,,
31466,17741,2022-07-22,27.0,29.0,,,29.0,,7.9,8.5,40.0,,,,,,,,,,,,
36831,19239,2022-11-23,28.0,29.1,5.0,5.06,35.0,,7.68,,,,,,,,,,,,,,
38760,21020,2023-05-14,,,,,,,,,,,,,,,,,,,,,
31333,14824,2022-05-11,28.4,31.1,6.3,5.7,14.2,13.6,8.32,8.56,,,,,,,,,,,,,
32197,19066,2022-07-16,26.789,26.927,5.32,5.64,21.3,21.3,7.51,7.839,,,,,,,,,,,,,
38367,18224,2023-03-23,28.389,31.035,6.692,7.214,10.981,11.016,7.853,8.645,37.5,,,,,,,,,,,,
31875,16513,2022-12-11,27.0,30.0,,,26.0,,8.1,8.7,27.5,,,,,,,,,,,,
38259,18057,2023-03-23,,,,,32.0,,8.3,8.7,60.0,,,,0.01,,,,,,,,422500.0
32244,18590,2022-05-16,28.9,30.9,8.0,8.0,26.0,26.0,7.6,,,,,,,,,,,,,,
34731,16167,2022-09-18,26.2,27.6,5.433333333,4.5,,,8.133333333,8.3,42.5,,,,,,,,,,,,
12277,16711,2022-05-31,28.274,30.766,8.312,9.288,21.056,19.58,7.657,,47.5,,,,,,,,,,,,
38297,15015,2023-05-24,27.364,29.751,4.514,4.762,25.362,25.377,7.375,,,,,,,,,,,,,,
12528,17438,2021-07-12,26.0,29.0,,,,,7.9,8.4,30.0,,,,,,,,,,,,
12272,18755,2022-04-08,29.376,32.828,2.054,3.76,22.186,19.907,8.012,,,,,,,,,,,,,,
35778,19669,2022-11-14,,,,,5.0,,7.9,,32.0,,,,,,,,,,,,
24271,16961,2021-09-26,28.2,30.204,5.56,6.315,3.0,3.0,,,,,,,,,,,,,,,
34710,21350,2022-09-24,26.0,27.7,4.566666667,6.75,,,7.7,8.0,20.0,,,,,,,,,,,,
30343,12865,2023-04-27,32.0,34.0,,,,,,,,,,,,,,,,,,,
13269,13451,2022-08-22,,,,,17.0,17.0,26.0,,30.0,,,,,,,,,,,,
16054,18613,2022-03-10,30.0,31.0,5.8,,25.0,25.0,8.8,,75.0,,,,,,,,,,,,
38248,21024,2023-04-25,,30.1,,5.85,27.0,,8.1,8.7,40.0,,,,,,,,,,,,
31471,12853,2022-04-25,29.0,31.0,,,27.0,,8.8,9.2,67.5,,,,,,,,,,,,
36139,20956,2023-04-19,29.31,32.03,4.0,,15.0,15.0,8.43,,,,,,,,,,,,,,
33527,20438,2022-10-15,27.4,29.6,5.87,5.43,34.0,34.0,8.34,8.66,80.0,,,,,,,,,,,,
36814,19686,2022-12-29,27.6,28.7,3.36,3.27,31.1,,7.3,,35.0,,,,,,,,,,,,
36814,19686,2023-01-13,29.4,30.4,2.83,2.47,27.1,,6.93,,22.5,,0.044,50.0,0.0,156.0,5600.0,360.0,1361.0,0.0,156.0,141.0,
32246,19519,2022-09-29,30.437,32.451,5.375,6.113,18.66,18.128,8.105,,,,,,,,,,,,,,
20920,21598,2022-10-09,27.2,,5.01,,22.0,,7.47,,50.0,,,,,,,,,,,,
33965,15508,2022-07-09,26.5,,7.2,,,,8.5,,,,,,,,,,,,,,
2,16091,2022-09-27,28.0,31.0,,,15.0,15.0,8.8,,42.5,,,,,,,,,,,,
22418,20526,2022-08-29,,27.5,,7.2,,21.0,,8.5,40.0,,,,,,,,,,,,
13266,16563,2022-09-10,28.0,30.0,,,17.0,17.0,8.2,,30.0,,,,,,,,,,,,
34728,9090,2022-10-29,27.4,28.933333333,7.0,4.633333333,,,7.4,7.3,45.0,,,,0.77,,,,,,,,
34728,18535,2023-04-22,27.7,29.066666667,4.033333333,4.8,,,7.3,7.6,45.0,,,,,,,,,,,,
37346,15499,2023-01-06,27.0,29.7,4.3,4.7,15.0,15.0,8.67,8.72,52.5,,,,,,,,,,,,
37064,15301,2023-04-06,27.0,29.8,5.3,5.4,20.0,20.0,8.0,8.7,32.5,,,,,,,,,,,,170000.0
20106,19433,2022-06-02,28.0,31.0,,,22.0,22.0,8.0,8.3,32.5,,,,,,,,,,,,
33136,19370,2022-07-27,,,,,11.0,,7.9,,30.0,,,,,,,,,,,,
34977,19696,2022-09-26,26.8,,5.21,,21.0,,7.55,,40.0,,0.045,,6.0,150.0,874.0,350.0,855.0,,150.0,96.0,352500.0
33297,15221,2022-07-12,25.0,28.0,5.0,8.0,12.0,10.0,7.67,,,,,,,,,,,,,,
32637,17563,2022-05-14,29.0,31.0,,,31.0,31.0,8.4,8.5,60.0,,,,,,,,,,,,
34427,15502,2022-09-19,30.032,,2.044,,9.351,,8.165,,,,,,0.001,216.29,,198.0,476.0,,,107.28,340035.0
31876,20976,2022-05-14,29.0,31.0,,,29.0,29.0,8.7,8.8,72.5,,,,,,,,,,,,
20920,21598,2022-09-26,27.1,,6.1,,20.0,,7.48,,40.0,,,,,,,,,,,,
2,15835,2022-03-23,28.674,31.221,4.782,4.947,15.058,14.391,7.814,,27.5,,,,,,,,,,,,
18211,17728,2022-10-17,24.9,26.9,12.2,13.4,18.0,19.0,8.0,,35.0,,,,,,,,,,,,
32319,22268,2022-07-26,,,,,11.0,,7.9,,30.0,,,,,,,,,,,,
7388,19755,2023-06-22,26.4,28.0,4.98,5.13,26.0,26.0,8.0,,37.0,,,,0.022,146.0,,360.0,1021.0,,146.0,,1302500.0
34575,18751,2022-02-10,,,,,20.0,,8.1,,35.0,,,,,150.0,,,,,,,
36828,17609,2023-01-06,28.7,2.77,3.08,29.6,27.6,,7.06,,30.0,,,,,,,,,,,,
32231,16330,2022-07-23,28.056,29.579,5.001,6.154,20.327,19.916,7.686,,,,,,,,,,,,,,
21972,18937,2021-05-25,28.3,29.3,5.84,5.52,30.0,,7.61,7.97,32.5,,,,,,,,,,,,
25399,18537,2022-09-05,,30.1,,7.1,,16.0,,8.6,50.0,,,,,,,,,,,,
38265,21595,2023-06-12,,28.2,,4.0,34.0,,7.8,8.2,30.0,,,,0.108,146.0,6300.0,440.0,1264.0,0.0,146.0,120.32,360000.0
36526,18831,2023-05-06,,,,,25.0,25.0,8.0,8.4,48.0,,,,,,,,,,,,
19154,16573,2022-09-22,28.0,30.0,,,16.0,16.0,8.1,,30.0,,,,,,,,,,,,
34733,19303,2022-12-03,26.8,29.8,4.4,3.34,,,7.4,5.0,40.0,,,,,,,,,,,,
34720,19670,2022-12-08,29.65,30.933333333,3.65,4.983333333,,,7.3,7.6,45.0,,,,,,,,,,,,
19198,17739,2021-10-27,,29.95,,5.1,28.0,27.0,8.0,,25.0,,,,,,,,,,,,
7384,17456,2022-12-23,27.4,29.1,4.28,5.9,26.0,26.0,7.5,7.8,25.0,,,,,,,,,,,,350000.0
19194,17717,2021-09-23,28.3,30.2,5.0,5.85,37.0,40.0,7.9,,70.0,,,,,,,,,,,,
31247,18359,2022-09-30,28.0,,,,20.0,,7.65,,40.0,,,,,,,,,,,,
31247,18359,2022-10-03,,,,,16.0,,7.0,,40.0,,,,,,,,,,,,
34715,22184,2023-01-12,29.3,29.9,3.533333333,4.075,,,7.3,7.3,30.0,,,,,,,,,,,,
18355,13308,2021-12-28,28.0,29.0,4.85,4.84,,27.0,7.66,8.03,,,,,,,,,,,,,
19651,21098,2021-12-11,,29.8,,4.185,28.0,28.0,7.9,8.2,20.0,,,,,,,,,,,,
20923,20668,2022-09-13,27.8,,5.24,,25.0,,7.42,,40.0,,,,,,,,,,,,
32213,17832,2022-07-27,26.854,29.277,5.896,6.25,11.043,10.552,8.122,,,,,,,,,,,,,,
38248,21024,2023-06-28,,,,,36.0,,7.8,8.5,32.5,,,,,,,,,,,,
7364,22813,2022-11-14,30.0,33.1,5.44,5.21,29.0,28.6,7.78,8.19,45.0,,,,,,,,,,,,
7364,20750,2023-05-01,,,,,24.0,24.0,8.0,8.5,,,,,,,,,,,,,
34706,18237,2023-03-14,24.7,24.5,4.0,5.0,,,,,,,,,,,,,,,,,
34687,15065,2023-02-05,30.1,31.7,4.1,5.0,,,,,50.0,,,,,,,,,,,,
32245,18028,2022-06-13,27.0,,7.0,,20.0,,7.8,,,,,,,,,,,,,,
21973,18918,2021-06-12,28.7,29.6,5.29,4.84,30.0,,7.55,8.05,26.0,,,,,,,,,,,,0.0
40876,21023,2023-03-27,28.6,30.2,3.8,6.5,22.0,,7.5,,30.0,,0.0,,0.0,100.0,,,,,,,
24758,16341,2022-01-30,26.0,29.0,5.5,5.6,15.0,15.0,8.2,8.5,,,,,,,,,,,,,
19152,9105,2022-08-04,27.0,29.0,,,15.0,15.0,8.1,8.3,50.0,,,,,,,,,,,,
20914,12856,2022-09-08,27.4,,6.82,,25.0,,7.52,,30.0,,,,,,,,,,,,
31344,20216,2022-04-06,28.777,31.621,1.586,3.05,20.641,18.561,8.012,,40.0,,,,,,,,,,,,
31659,19855,2022-04-01,29.0,30.0,6.0,8.2,23.0,25.0,7.9,,40.0,,,,,,,,,,,,
21965,20667,2021-06-18,27.7,29.8,5.7,6.0,30.0,,7.57,8.19,40.0,,,,,,,,,,,,
7385,15305,2023-05-29,25.2,27.5,5.32,5.09,25.0,25.0,8.1,8.3,,,,,,,,,,,,,205000.0
31444,19214,2022-06-21,27.0,29.0,,,30.0,,7.7,8.0,45.0,,,,,,,,,,,,
32638,17631,2022-12-07,27.0,29.0,,,30.0,,7.4,7.9,30.0,,,,,,,,,,,,
32294,19375,2022-07-18,27.656,29.951,4.51,14.017,7.158,6.821,8.269,8.482,,,,,,,,,,,,,
38481,17742,2023-04-13,28.63,28.69,4.95,6.4,20.96,20.73,8.09,,,,,,,,,,,,,,
34064,19640,2022-04-12,26.9,,,,25.0,,8.0,,,,0.049,5.0,,125.0,,,,,125.0,,
7365,12867,2022-10-15,29.3,31.1,4.39,6.57,30.0,30.0,8.3,8.4,33.0,,,2.0,0.0,177.0,5947.326,350.0,1232.0,,,,372500.0
36586,17746,2022-11-28,27.0,31.0,,,26.0,,7.8,7.9,57.5,,,,,,,,,,,,
31460,15308,2022-12-09,27.0,30.0,,,25.0,,7.7,8.1,35.0,,,,,,,,,,,,
32637,17563,2022-05-11,28.0,30.0,,,30.0,30.0,8.3,8.5,70.0,,,,,,,,,,,,
23703,10711,2021-09-18,28.208,32.247,2.527,6.172,10.004,9.685,8.124,,,,,,,,,,,,,,
32192,17626,2022-09-25,26.1,31.7,5.38,5.58,35.0,35.3,8.28,,,,,,,,,,,,,,
38263,19372,2023-04-22,,30.0,,5.9,24.0,,8.0,8.2,35.0,,,,,,,,,,,,
33358,17747,2022-04-28,,,,,23.0,,8.1,,28.0,,,,,135.0,,,,,,,
38258,18734,2023-04-02,,,,,29.0,,7.8,8.3,55.0,,,,,,,,,,,,
31329,16064,2022-06-21,26.6,28.5,6.55,6.25,16.8,16.7,7.72,7.82,,,,,,,,,,,,,
34694,15819,2023-01-31,31.3,32.4,4.533333333,5.333333333,,,8.1,8.0,50.0,,,,,,,,,,,,
7,18975,2022-09-05,28.1,30.622,5.6,4.345,28.12,27.264,8.13,,70.0,,,,,,,,,,,,
12545,10714,2022-08-06,25.2,28.6,,,,,7.8,,37.5,,,,,,,,,,,,
3,9096,2023-02-06,26.714,29.301,4.275,5.497,18.169,16.694,7.786,8.401,40.0,,,,,,,,,,,,
36811,20658,2022-12-18,27.7,29.5,3.98,3.9,30.0,,7.3,,42.5,,,,,,,,,,,,
14351,17112,2022-12-14,,,,,,,,,45.0,,,,,,,,,,,,
20903,15853,2022-08-31,26.4,,5.26,,28.0,,7.47,,30.0,,,,,,,,,,,,
1,12866,2023-01-30,28.459,29.525,4.283,3.985,17.408,17.226,8.11,,40.0,,,,,,,,,,,,
12568,18367,2022-06-17,26.1,28.6,,,,,7.6,8.0,45.0,,,,,,,,,,,,
21959,20669,2021-05-20,27.8,29.1,5.66,5.36,21.0,,7.85,8.12,35.0,,,,,,,,,,,,
21959,20669,2021-07-06,26.8,27.9,5.08,5.41,31.0,,7.82,8.49,40.0,,,,,,,,,,,,
37103,21834,2023-03-22,30.368,34.8,3.099,6.771,10.133,9.939,8.02,,,,,,,,,,,,,,
12528,17438,2021-06-29,27.0,30.0,,,,,7.8,8.1,,,,,,,,,,,,,
37100,14438,2023-04-14,26.878,28.936,4.141,4.121,18.779,17.891,7.751,,,,,,,,,,,,,,
35565,18025,2023-01-13,26.3,28.8,5.4,5.2,16.0,16.0,7.9,8.4,37.5,,,,,,,,,,,,
32246,19519,2022-11-09,29.883,31.684,6.925,10.482,10.267,10.071,7.426,,,,,,,,,,,,,,
32206,18635,2022-10-24,29.3,32.7,2.39,4.22,40.0,39.0,,,,,,,,,,,,,,,
21960,15066,2021-04-18,29.3,30.5,6.07,5.67,25.0,,7.98,8.33,75.0,,,,,,,,,,,,
32252,21892,2022-08-11,27.442,29.022,5.018,7.669,12.497,12.377,7.648,,,,,,,,,,,,,,
32640,17726,2022-12-06,27.0,29.0,,,28.0,,7.6,8.0,32.5,,,,,,,,,,,,
34717,19316,2023-01-19,29.6,30.9,4.2,4.3,,,7.4,7.4,25.0,,,,,,,,,,,,
38791,18828,2023-03-20,29.622,32.107,3.534,4.838,12.76,12.211,7.994,,,,,,,,,,,,,,
35546,18395,2022-10-01,28.0,29.964,6.2,6.839,20.5,18.98,8.2,,,,,,,,,,,,,,
32200,21688,2022-06-20,27.8,29.3,6.56,6.59,22.0,21.6,7.21,,,,,,,,,,,,,,
33364,12491,2022-06-30,,,,,12.0,,8.3,,28.0,,,,,,,,,,,,
20901,16880,2022-08-02,29.4,,5.34,,20.0,,7.64,,65.0,,,,,,,,,,,,
21963,22532,2021-06-17,28.1,29.9,5.9,5.83,30.0,,7.47,7.99,35.0,,,,,,,,,,,,
31878,21019,2022-06-28,27.0,30.0,,,29.0,,7.9,8.1,60.0,,,,0.038,146.0,5309.0,500.0,1169.0,0.0,146.0,91.0,830000.0
12272,18755,2022-05-04,29.382,31.286,8.3,9.767,20.085,19.011,7.922,,50.0,,,,,,,,,,,,
31466,17741,2022-06-07,27.0,29.0,,,28.0,,7.9,8.6,30.0,,,,,,,,,,,,
31466,21089,2023-01-18,27.0,28.0,,,20.0,,7.5,7.8,31.5,,,,2.371,144.0,5200.0,440.0,1157.0,0.0,144.0,111.0,820000.0
7387,20662,2022-10-25,27.9,30.3,5.03,5.78,26.0,26.0,8.1,8.3,52.0,,,,,,,,,,,,560000.0
34733,19303,2022-11-19,29.5,31.333333333,3.133333333,4.5,,,7.533333333,7.3,50.0,,,,,,,,,,,,
34717,19316,2023-02-10,29.6,30.1,3.833333333,4.26,,,7.4,7.5,25.0,,,,,,,,,,,,
31875,16513,2023-01-06,27.0,29.0,,,23.0,,7.5,7.8,20.0,,,,,,,,,,,,
34732,16575,2023-04-18,26.0,27.566666667,5.3,6.3,24.0,,7.8,8.1,70.0,,,,1.4,158.0,,,,,,,
27258,17720,2022-03-24,29.0,31.0,,,22.0,22.0,8.1,8.3,47.5,,,,,,,,,,,,
37707,20671,2023-02-09,28.0,28.0,6.8,6.9,11.0,11.0,8.0,8.1,25.035,,,,,,,,,,,,
32300,9104,2022-05-19,29.343,30.917,5.634,7.287,8.654,8.215,7.069,,,,,,,,,,,,,,
13268,16328,2022-09-23,28.0,31.0,,,15.0,15.0,8.3,,55.0,,,,,,,,,,,,
32211,20124,2022-05-28,27.7,30.0,5.0,,19.0,18.0,7.74,,,,,,,,,,,,,,
24570,18591,2023-03-13,,,,,,,,,,,,,,,,,,,,,
35566,17405,2023-01-29,26.4,27.4,4.5,4.8,15.0,15.0,7.7,8.2,32.5,,,,,,,,,,,,
7367,19044,2022-12-16,30.4,31.0,3.39,4.04,25.0,26.0,7.69,8.02,29.0,,,,,,,,,,,,
31344,20216,2022-03-25,27.0,,6.5,,20.0,,8.04,,70.0,,,,,,,,,,,,
6,15756,2023-03-29,27.726,28.308,3.515,3.908,14.238,13.952,7.706,8.828,40.0,,,,0.076,98.0,2593.0,203.0,559.0,,98.0,68.16,14.0
32197,19685,2022-12-12,27.9,30.1,4.72,5.86,28.4,28.96,7.82,,,,,,,,,,,,,,
35565,18025,2022-12-24,27.2,28.0,6.2,5.7,20.0,20.0,7.6,7.9,27.5,,,,,,,,,,,,
33365,19957,2022-11-29,,,,,9.0,,7.8,,30.0,,,,,130.0,,,,,,,
32637,17563,2022-07-08,28.0,29.0,,,32.0,,7.8,8.3,27.5,,,,,,,,,,,,
23703,10711,2021-09-01,25.275,31.395,1.977,3.893,13.511,11.536,8.208,,,,,,,,,,,,,,
34696,15487,2022-09-07,,,,,,,,,60.0,,,,,,,,,,,,
31465,15772,2022-11-26,26.0,27.0,,,29.0,,8.7,9.3,37.5,,,,,,,,,,,,
37103,16636,2023-02-21,28.8,,5.16,,9.58,,7.99,,,,,,,,,,,,,,
21964,18029,2021-04-29,27.4,29.0,6.22,5.53,22.0,,8.37,8.48,35.0,,,,,,,,,,,,
21964,18029,2021-06-16,28.6,29.0,5.21,5.66,30.0,,7.65,8.16,35.0,,,,0.6,137.0,5236.5,225.0,1140.0,2.0,135.0,,680000.0
31247,18359,2022-08-28,26.0,,,,23.0,,7.78,,90.0,,,,,,,,,,,,
18356,18911,2021-12-10,29.0,30.0,4.69,4.91,,24.0,7.73,8.05,,,,,,,,,,,,,
36823,18190,2022-12-01,28.3,30.1,3.9,3.68,32.0,,7.3,,75.0,,,,,,,,,,,,
38253,19306,2023-03-15,,,,,28.0,,8.2,8.2,,,,,0.032,98.0,5200.0,400.0,1021.0,4.0,94.0,87.98,72500.0
32319,22268,2022-08-09,,,,,10.0,,7.8,,30.0,,,,,,,,,,,,
34728,9090,2022-07-17,22.4,23.1,5.9,7.0,,,7.9,7.6,105.0,,,,,,,,,,,,
30609,15778,2022-08-05,27.6,29.9,,,,,8.16,8.63,25.0,,,,,,,,,,,,
34187,11081,2022-09-10,29.745,30.226,5.632,7.413,13.312,14.033,8.0,,,,,,,,,,,,,,
36834,18253,2023-01-18,28.0,,3.43,,25.3,,7.24,,25.0,,,,,,,,,,,,
21964,18029,2021-04-13,28.7,30.1,5.7,5.73,23.0,,7.88,8.05,90.0,,,,,,,,,,,,0.0
31463,18834,2022-06-19,26.0,27.0,,,28.0,,7.8,8.4,45.0,,,,,,,,,,,,
7370,20739,2022-09-30,,,,,29.0,29.0,8.4,8.6,,,,,,,,,,,,,342500.0
38729,20259,2023-04-30,,,,,,,8.0,,,,,,,,,,,,,,
